Country Name,Country Code,Series Name,Series Code,2023 [YR2023]
Ecuador,ECU,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,949.273888855786
Ecuador,ECU,Population density (people per sq. km of land area),EN.POP.DNST,72.3952448059269
Ecuador,ECU,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,4.07116029442133
Ecuador,ECU,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,27.5754259552504
"Egypt, Arab Rep.",EGY,"Population, total",SP.POP.TOTL,114535772
"Egypt, Arab Rep.",EGY,GDP per capita (current US$),NY.GDP.PCAP.CD,3456.78968456253
"Egypt, Arab Rep.",EGY,Urban population (% of total population),SP.URB.TOTL.IN.ZS,42.7098115041919
"Egypt, Arab Rep.",EGY,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
"Egypt, Arab Rep.",EGY,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,928.39494742708
"Egypt, Arab Rep.",EGY,Population density (people per sq. km of land area),EN.POP.DNST,115.059291777588
"Egypt, Arab Rep.",EGY,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,3.22804127954016
"Egypt, Arab Rep.",EGY,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,32.7344752545444
El Salvador,SLV,"Population, total",SP.POP.TOTL,6309624
El Salvador,SLV,GDP per capita (current US$),NY.GDP.PCAP.CD,5365.44491399171
El Salvador,SLV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,74.6080675149903
El Salvador,SLV,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
El Salvador,SLV,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,793.53801922306
El Salvador,SLV,Population density (people per sq. km of land area),EN.POP.DNST,304.518532818533
El Salvador,SLV,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,2.2790739987042
El Salvador,SLV,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,23.184509690748
Equatorial Guinea,GNQ,"Population, total",SP.POP.TOTL,1847549
Equatorial Guinea,GNQ,GDP per capita (current US$),NY.GDP.PCAP.CD,6677.793435386
Equatorial Guinea,GNQ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,71.1290664883517
Equatorial Guinea,GNQ,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Equatorial Guinea,GNQ,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1271.35042221008
Equatorial Guinea,GNQ,Population density (people per sq. km of land area),EN.POP.DNST,65.8662745098039
Equatorial Guinea,GNQ,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,4.31636725196463
Equatorial Guinea,GNQ,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,46.5038081676499
Eritrea,ERI,"Population, total",SP.POP.TOTL,3470390
Eritrea,ERI,GDP per capita (current US$),NY.GDP.PCAP.CD,..
Eritrea,ERI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,34.696403503418
Eritrea,ERI,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Eritrea,ERI,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,292.343429731134
Eritrea,ERI,Population density (people per sq. km of land area),EN.POP.DNST,28.638732049164
Eritrea,ERI,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,1.88364996441322
Eritrea,ERI,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,..
Estonia,EST,"Population, total",SP.POP.TOTL,1370286
Estonia,EST,GDP per capita (current US$),NY.GDP.PCAP.CD,30264.0064885057
Estonia,EST,Urban population (% of total population),SP.URB.TOTL.IN.ZS,70.6770085523126
Estonia,EST,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Estonia,EST,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,3089.39333905852
Estonia,EST,Population density (people per sq. km of land area),EN.POP.DNST,32.0684764802247
Estonia,EST,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,10.9351624405416
Estonia,EST,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,21.3455594501819
Eswatini,SWZ,"Population, total",SP.POP.TOTL,1230506
Eswatini,SWZ,GDP per capita (current US$),NY.GDP.PCAP.CD,3755.52111232464
Eswatini,SWZ,Urban population (% of total population),SP.URB.TOTL.IN.ZS,25.8081878500755
Eswatini,SWZ,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Eswatini,SWZ,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1007.28228546529
Eswatini,SWZ,Population density (people per sq. km of land area),EN.POP.DNST,71.5410465116279
Eswatini,SWZ,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,2.37438907246287
Eswatini,SWZ,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,34.5064388032849
Ethiopia,ETH,"Population, total",SP.POP.TOTL,128691692
Ethiopia,ETH,GDP per capita (current US$),NY.GDP.PCAP.CD,1055.81091592527
Ethiopia,ETH,Urban population (% of total population),SP.URB.TOTL.IN.ZS,23.0586471557617
Ethiopia,ETH,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Ethiopia,ETH,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,382.175692692495
Ethiopia,ETH,Population density (people per sq. km of land area),EN.POP.DNST,114.037952012
Ethiopia,ETH,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,1.46432840435418
Ethiopia,ETH,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,24.483682223713
Euro area,EMU,"Population, total",SP.POP.TOTL,349762722
Euro area,EMU,GDP per capita (current US$),NY.GDP.PCAP.CD,45330.1093015768
Euro area,EMU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,77.2759599495269
Euro area,EMU,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Euro area,EMU,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2806.74106122297
Euro area,EMU,Population density (people per sq. km of land area),EN.POP.DNST,..
Euro area,EMU,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,7.0251240210785
Euro area,EMU,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,22.6900208583923
Europe & Central Asia,ECS,"Population, total",SP.POP.TOTL,924773523
Europe & Central Asia,ECS,GDP per capita (current US$),NY.GDP.PCAP.CD,29988.9022903108
Europe & Central Asia,ECS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,73.8432014952513
Europe & Central Asia,ECS,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Europe & Central Asia,ECS,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2931.9220991476
Europe & Central Asia,ECS,Population density (people per sq. km of land area),EN.POP.DNST,..
Europe & Central Asia,ECS,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,8.6839834935369
Europe & Central Asia,ECS,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,23.8052050319667
Europe & Central Asia (excluding high income),ECA,"Population, total",SP.POP.TOTL,248721385
Europe & Central Asia (excluding high income),ECA,GDP per capita (current US$),NY.GDP.PCAP.CD,8617.04840986329
Europe & Central Asia (excluding high income),ECA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,68.1621549417313
Europe & Central Asia (excluding high income),ECA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Europe & Central Asia (excluding high income),ECA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1884.58058163065
Europe & Central Asia (excluding high income),ECA,Population density (people per sq. km of land area),EN.POP.DNST,..
Europe & Central Asia (excluding high income),ECA,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,7.13784223122869
Europe & Central Asia (excluding high income),ECA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,28.3757493987019
Europe & Central Asia (IDA & IBRD countries),TEC,"Population, total",SP.POP.TOTL,458602212
Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita (current US$),NY.GDP.PCAP.CD,12129.8641155432
Europe & Central Asia (IDA & IBRD countries),TEC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,68.9599237310861
Europe & Central Asia (IDA & IBRD countries),TEC,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Europe & Central Asia (IDA & IBRD countries),TEC,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,3083.96182853285
Europe & Central Asia (IDA & IBRD countries),TEC,Population density (people per sq. km of land area),EN.POP.DNST,..
Europe & Central Asia (IDA & IBRD countries),TEC,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,10.5776492630091
Europe & Central Asia (IDA & IBRD countries),TEC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,28.9848435256274
European Union,EUU,"Population, total",SP.POP.TOTL,448897545
European Union,EUU,GDP per capita (current US$),NY.GDP.PCAP.CD,41566.5741100785
European Union,EUU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,74.8943502719612
European Union,EUU,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
European Union,EUU,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2780.2009151871
European Union,EUU,Population density (people per sq. km of land area),EN.POP.DNST,..
European Union,EUU,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,7.17874097529315
European Union,EUU,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,23.2465763904202
Faroe Islands,FRO,"Population, total",SP.POP.TOTL,54414
Faroe Islands,FRO,GDP per capita (current US$),NY.GDP.PCAP.CD,72465.3769660215
Faroe Islands,FRO,Urban population (% of total population),SP.URB.TOTL.IN.ZS,39.1975270123645
Faroe Islands,FRO,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Faroe Islands,FRO,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Faroe Islands,FRO,Population density (people per sq. km of land area),EN.POP.DNST,39.7182481751825
Faroe Islands,FRO,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,1.77344065865402
Faroe Islands,FRO,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,19.8281002687084
Fiji,FJI,"Population, total",SP.POP.TOTL,924145
Fiji,FJI,GDP per capita (current US$),NY.GDP.PCAP.CD,5926.20586394763
Fiji,FJI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,58.6069049738768
Fiji,FJI,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Fiji,FJI,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Fiji,FJI,Population density (people per sq. km of land area),EN.POP.DNST,50.5826491516147
Fiji,FJI,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,2.86632508967749
Fiji,FJI,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,17.2796027005972
Finland,FIN,"Population, total",SP.POP.TOTL,5583911
Finland,FIN,GDP per capita (current US$),NY.GDP.PCAP.CD,52834.2916752703
Finland,FIN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,74.0062548602828
Finland,FIN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Finland,FIN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,5866.65173975112
Finland,FIN,Population density (people per sq. km of land area),EN.POP.DNST,18.3705454665088
Finland,FIN,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,8.93173261536582
Finland,FIN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,23.4698440157157
Fragile and conflict affected situations,FCS,"Population, total",SP.POP.TOTL,1057033168
Fragile and conflict affected situations,FCS,GDP per capita (current US$),NY.GDP.PCAP.CD,1682.75058845476
Fragile and conflict affected situations,FCS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,45.7781084821062
Fragile and conflict affected situations,FCS,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Fragile and conflict affected situations,FCS,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,496.139400419746
Fragile and conflict affected situations,FCS,Population density (people per sq. km of land area),EN.POP.DNST,..
Fragile and conflict affected situations,FCS,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,2.19162939679872
Fragile and conflict affected situations,FCS,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,..
France,FRA,"Population, total",SP.POP.TOTL,68372286
France,FRA,GDP per capita (current US$),NY.GDP.PCAP.CD,44700.1384177544
France,FRA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,78.7804323126547
France,FRA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
France,FRA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,3136.12237461475
France,FRA,Population density (people per sq. km of land area),EN.POP.DNST,126.862020595603
France,FRA,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,5.71493104676945
France,FRA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,18.1109847493837
French Polynesia,PYF,"Population, total",SP.POP.TOTL,281118
French Polynesia,PYF,GDP per capita (current US$),NY.GDP.PCAP.CD,21832.2831795569
French Polynesia,PYF,Urban population (% of total population),SP.URB.TOTL.IN.ZS,61.6967135028569
French Polynesia,PYF,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
French Polynesia,PYF,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
French Polynesia,PYF,Population density (people per sq. km of land area),EN.POP.DNST,80.990492653414
French Polynesia,PYF,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,3.67745928755896
French Polynesia,PYF,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,..
Gabon,GAB,"Population, total",SP.POP.TOTL,2484789
Gabon,GAB,GDP per capita (current US$),NY.GDP.PCAP.CD,7802.82433276138
Gabon,GAB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,91.6375962797313
Gabon,GAB,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Gabon,GAB,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2041.86846663466
Gabon,GAB,Population density (people per sq. km of land area),EN.POP.DNST,9.64329956921644
Gabon,GAB,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,8.67409667380208
Gabon,GAB,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,53.8697961936404
"Gambia, The",GMB,"Population, total",SP.POP.TOTL,2697845
"Gambia, The",GMB,GDP per capita (current US$),NY.GDP.PCAP.CD,883.024111719809
"Gambia, The",GMB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,63.8020182456108
"Gambia, The",GMB,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
"Gambia, The",GMB,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
"Gambia, The",GMB,Population density (people per sq. km of land area),EN.POP.DNST,266.5854743083
"Gambia, The",GMB,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,0.682915438062602
"Gambia, The",GMB,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,16.4224206331674
Georgia,GEO,"Population, total",SP.POP.TOTL,3715483
Georgia,GEO,GDP per capita (current US$),NY.GDP.PCAP.CD,8283.66960652261
Georgia,GEO,Urban population (% of total population),SP.URB.TOTL.IN.ZS,60.7523077799724
Georgia,GEO,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Georgia,GEO,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1530.06712122186
Georgia,GEO,Population density (people per sq. km of land area),EN.POP.DNST,65.0037265124742
Georgia,GEO,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,5.2894334330153
Georgia,GEO,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,18.8799548618776
Germany,DEU,"Population, total",SP.POP.TOTL,83287273
Germany,DEU,GDP per capita (current US$),NY.GDP.PCAP.CD,54776.7668235491
Germany,DEU,Urban population (% of total population),SP.URB.TOTL.IN.ZS,81.9034366692129
Germany,DEU,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Germany,DEU,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2928.19658713867
Germany,DEU,Population density (people per sq. km of land area),EN.POP.DNST,238.351810090719
Germany,DEU,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,8.23245107328703
Germany,DEU,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,26.7958505063624
Ghana,GHA,"Population, total",SP.POP.TOTL,33787914
Ghana,GHA,GDP per capita (current US$),NY.GDP.PCAP.CD,2383.90410483418
Ghana,GHA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,57.8074737774654
Ghana,GHA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Ghana,GHA,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,369.331287865765
Ghana,GHA,Population density (people per sq. km of land area),EN.POP.DNST,148.49676310689
Ghana,GHA,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,1.38577658271535
Ghana,GHA,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,29.4666223817331
Gibraltar,GIB,"Population, total",SP.POP.TOTL,38471
Gibraltar,GIB,GDP per capita (current US$),NY.GDP.PCAP.CD,..
Gibraltar,GIB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100
Gibraltar,GIB,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Gibraltar,GIB,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,3213.50201695807
Gibraltar,GIB,Population density (people per sq. km of land area),EN.POP.DNST,3847.1
Gibraltar,GIB,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,16.966026357516
Gibraltar,GIB,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,..
Greece,GRC,"Population, total",SP.POP.TOTL,10407351
Greece,GRC,GDP per capita (current US$),NY.GDP.PCAP.CD,23343.7103964562
Greece,GRC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,78.7746303842088
Greece,GRC,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Greece,GRC,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1874.9562305559
Greece,GRC,Population density (people per sq. km of land area),EN.POP.DNST,80.7397284716835
Greece,GRC,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,6.78347448836885
Greece,GRC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,14.8477611524462
Greenland,GRL,"Population, total",SP.POP.TOTL,56865
Greenland,GRL,GDP per capita (current US$),NY.GDP.PCAP.CD,58498.9707973609
Greenland,GRL,Urban population (% of total population),SP.URB.TOTL.IN.ZS,88.0631147749908
Greenland,GRL,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Greenland,GRL,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Greenland,GRL,Population density (people per sq. km of land area),EN.POP.DNST,0.138543062492386
Greenland,GRL,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,11.4305812010903
Greenland,GRL,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,18.4467840952227
Grenada,GRD,"Population, total",SP.POP.TOTL,117081
Grenada,GRD,GDP per capita (current US$),NY.GDP.PCAP.CD,11414.4781691181
Grenada,GRD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,36.462128238584
Grenada,GRD,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Grenada,GRD,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Grenada,GRD,Population density (people per sq. km of land area),EN.POP.DNST,344.355882352941
Grenada,GRD,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,1.99519990433973
Grenada,GRD,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,14.783570238864
Guam,GUM,"Population, total",SP.POP.TOTL,166506
Guam,GUM,GDP per capita (current US$),NY.GDP.PCAP.CD,..
Guam,GUM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,94.1349341638921
Guam,GUM,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Guam,GUM,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Guam,GUM,Population density (people per sq. km of land area),EN.POP.DNST,308.344444444444
Guam,GUM,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,0.106302475586465
Guam,GUM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,..
Guatemala,GTM,"Population, total",SP.POP.TOTL,18124838
Guatemala,GTM,GDP per capita (current US$),NY.GDP.PCAP.CD,5758.32760847852
Guatemala,GTM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,55.6082319565539
Guatemala,GTM,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Guatemala,GTM,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,934.930920861207
Guatemala,GTM,Population density (people per sq. km of land area),EN.POP.DNST,169.138092571855
Guatemala,GTM,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,2.37204327012468
Guatemala,GTM,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,22.3064386213323
Guinea,GIN,"Population, total",SP.POP.TOTL,14405468
Guinea,GIN,GDP per capita (current US$),NY.GDP.PCAP.CD,1555.49375806861
Guinea,GIN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,37.6454083954705
Guinea,GIN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Guinea,GIN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Guinea,GIN,Population density (people per sq. km of land area),EN.POP.DNST,58.6255412664822
Guinea,GIN,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,1.98640543993434
Guinea,GIN,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,25.7306393241004
Guinea-Bissau,GNB,"Population, total",SP.POP.TOTL,2153339
Guinea-Bissau,GNB,GDP per capita (current US$),NY.GDP.PCAP.CD,988.087886357022
Guinea-Bissau,GNB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,45.5923843383789
Guinea-Bissau,GNB,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Guinea-Bissau,GNB,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Guinea-Bissau,GNB,Population density (people per sq. km of land area),EN.POP.DNST,76.5767780938834
Guinea-Bissau,GNB,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,1.46228717354769
Guinea-Bissau,GNB,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,15.0852922451244
Guyana,GUY,"Population, total",SP.POP.TOTL,826353
Guyana,GUY,GDP per capita (current US$),NY.GDP.PCAP.CD,20473.7002190617
Guyana,GUY,Urban population (% of total population),SP.URB.TOTL.IN.ZS,26.4651457279878
Guyana,GUY,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Guyana,GUY,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,..
Guyana,GUY,Population density (people per sq. km of land area),EN.POP.DNST,3.91376811594203
Guyana,GUY,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,10.39023274557
Guyana,GUY,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,69.3012460921421
Haiti,HTI,"Population, total",SP.POP.TOTL,11637398
Haiti,HTI,GDP per capita (current US$),NY.GDP.PCAP.CD,1705.75808460999
Haiti,HTI,Urban population (% of total population),SP.URB.TOTL.IN.ZS,54.4496819335618
Haiti,HTI,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Haiti,HTI,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,323.971258718237
Haiti,HTI,Population density (people per sq. km of land area),EN.POP.DNST,422.256821480406
Haiti,HTI,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,1.16996084519924
Haiti,HTI,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,31.9840013125009
Heavily indebted poor countries (HIPC),HPC,"Population, total",SP.POP.TOTL,917304254
Heavily indebted poor countries (HIPC),HPC,GDP per capita (current US$),NY.GDP.PCAP.CD,1155.90445279924
Heavily indebted poor countries (HIPC),HPC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,37.3896717239115
Heavily indebted poor countries (HIPC),HPC,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Heavily indebted poor countries (HIPC),HPC,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,402.299367646262
Heavily indebted poor countries (HIPC),HPC,Population density (people per sq. km of land area),EN.POP.DNST,..
Heavily indebted poor countries (HIPC),HPC,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,1.50470794611621
Heavily indebted poor countries (HIPC),HPC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,27.3433752125751
High income,HIC,"Population, total",SP.POP.TOTL,1408190184
High income,HIC,GDP per capita (current US$),NY.GDP.PCAP.CD,48608.1947665895
High income,HIC,Urban population (% of total population),SP.URB.TOTL.IN.ZS,80.0174997946605
High income,HIC,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
High income,HIC,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,4430.09810161996
High income,HIC,Population density (people per sq. km of land area),EN.POP.DNST,..
High income,HIC,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,12.5574438336105
High income,HIC,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,22.180575962566
Honduras,HND,"Population, total",SP.POP.TOTL,10644851
